pid,order,file_name,label,_date,object_type,source,thumbnail,full
gbby-45g284,284,gbby-45g284.jpg,GBBY 45G/284: Football Practice Scene (Game Scene?) - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g284.jpg,/img/derivatives/simple/gbby-45g284/thumbnail.jpg,/img/derivatives/simple/gbby-45g284/fullwidth.jpg
gbby-45g285,285,gbby-45g285.jpg,GBBY 45G/285: Football Crowd inside Notre Dame Stadium - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g285.jpg,/img/derivatives/simple/gbby-45g285/thumbnail.jpg,/img/derivatives/simple/gbby-45g285/fullwidth.jpg
gbby-45g286,286,gbby-45g286.jpg,GBBY 45G/286: Football Crowd inside Notre Dame Stadium - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g286.jpg,/img/derivatives/simple/gbby-45g286/thumbnail.jpg,/img/derivatives/simple/gbby-45g286/fullwidth.jpg
gbby-45g287,287,gbby-45g287.jpg,"GBBY 45G/287: Football Crowd Ticket Office at the Grand Stand, Cartier Field? - c1894",1894,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g287.jpg,/img/derivatives/simple/gbby-45g287/thumbnail.jpg,/img/derivatives/simple/gbby-45g287/fullwidth.jpg
gbby-45g288,288,gbby-45g288.jpg,GBBY 45G/288: Football Crowd inside Notre Dame Stadium - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g288.jpg,/img/derivatives/simple/gbby-45g288/thumbnail.jpg,/img/derivatives/simple/gbby-45g288/fullwidth.jpg
gbby-45g289,289,gbby-45g289.jpg,GBBY 45G/289: Football Crowd outside Notre Dame Stadium - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g289.jpg,/img/derivatives/simple/gbby-45g289/thumbnail.jpg,/img/derivatives/simple/gbby-45g289/fullwidth.jpg
gbby-45g290,290,gbby-45g290.jpg,GBBY 45G/290: Football Crowd at Soldier Field (Chicago) - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g290.jpg,/img/derivatives/simple/gbby-45g290/thumbnail.jpg,/img/derivatives/simple/gbby-45g290/fullwidth.jpg
gbby-45g291,291,gbby-45g291.jpg,GBBY 45G/291: Football Crowd at Soldier Field (Chicago) - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g291.jpg,/img/derivatives/simple/gbby-45g291/thumbnail.jpg,/img/derivatives/simple/gbby-45g291/fullwidth.jpg
gbby-45g292,292,gbby-45g292.jpg,GBBY 45G/292: Football Crowd at Soldier Field (Chicago) - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g292.jpg,/img/derivatives/simple/gbby-45g292/thumbnail.jpg,/img/derivatives/simple/gbby-45g292/fullwidth.jpg
gbby-45g293,293,gbby-45g293.jpg,GBBY 45G/293: Football Crowd at Soldier Field (Chicago) - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g293.jpg,/img/derivatives/simple/gbby-45g293/thumbnail.jpg,/img/derivatives/simple/gbby-45g293/fullwidth.jpg
gbby-45g294,294,gbby-45g294.jpg,GBBY 45G/294: Football Crowd at Game - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g294.jpg,/img/derivatives/simple/gbby-45g294/thumbnail.jpg,/img/derivatives/simple/gbby-45g294/fullwidth.jpg
gbby-45g295,295,gbby-45g295.jpg,GBBY 45G/295: Football Crowd at Game - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g295.jpg,/img/derivatives/simple/gbby-45g295/thumbnail.jpg,/img/derivatives/simple/gbby-45g295/fullwidth.jpg
gbby-45g296,296,gbby-45g296.jpg,GBBY 45G/296: Notre Dame Marching Band at Football Game (Soldier Field) - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g296.jpg,/img/derivatives/simple/gbby-45g296/thumbnail.jpg,/img/derivatives/simple/gbby-45g296/fullwidth.jpg
gbby-45g297,297,gbby-45g297.jpg,GBBY 45G/297: Band Conductor - Notre Dame Band on Football Field - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g297.jpg,/img/derivatives/simple/gbby-45g297/thumbnail.jpg,/img/derivatives/simple/gbby-45g297/fullwidth.jpg
gbby-45g298,298,gbby-45g298.jpg,GBBY 45G/298: Notre Dame Marching Band at Football Games - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g298.jpg,/img/derivatives/simple/gbby-45g298/thumbnail.jpg,/img/derivatives/simple/gbby-45g298/fullwidth.jpg
gbby-45g299,299,gbby-45g299.jpg,GBBY 45G/299: Notre Dame Football Mascot on Sidelines (Irish Setter Dog) - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g299.jpg,/img/derivatives/simple/gbby-45g299/thumbnail.jpg,/img/derivatives/simple/gbby-45g299/fullwidth.jpg
gbby-45g300,300,gbby-45g300.jpg,GBBY 45G/300: Football Cheerleaders - c1933,1933,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g300.jpg,/img/derivatives/simple/gbby-45g300/thumbnail.jpg,/img/derivatives/simple/gbby-45g300/fullwidth.jpg
gbby-45g301,301,gbby-45g301.jpg,GBBY 45G/301: Child on Notre Dame Stadium Field with Football - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g301.jpg,/img/derivatives/simple/gbby-45g301/thumbnail.jpg,/img/derivatives/simple/gbby-45g301/fullwidth.jpg
gbby-45g302,302,gbby-45g302.jpg,GBBY 45G/302: Monogram Club Absurdities?: Man in Gorilla Suit - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g302.jpg,/img/derivatives/simple/gbby-45g302/thumbnail.jpg,/img/derivatives/simple/gbby-45g302/fullwidth.jpg
gbby-45g303,303,gbby-45g303.jpg,GBBY 45G/303: Monogram Club Absurdities?: Unidentified Priest - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g303.jpg,/img/derivatives/simple/gbby-45g303/thumbnail.jpg,/img/derivatives/simple/gbby-45g303/fullwidth.jpg
gbby-45g304,304,gbby-45g304.jpg,"GBBY 45G/304: Fr Matthew Walsh, James Burns Commencement, Liturgy? - 1927",1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g304.jpg,/img/derivatives/simple/gbby-45g304/thumbnail.jpg,/img/derivatives/simple/gbby-45g304/fullwidth.jpg
gbby-45g305,305,gbby-45g305.jpg,GBBY 45G/305: Main Quad - Front of Sacred Heart Church Basilica with Snow - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g305.jpg,/img/derivatives/simple/gbby-45g305/thumbnail.jpg,/img/derivatives/simple/gbby-45g305/fullwidth.jpg
gbby-45g306,306,gbby-45g306.jpg,GBBY 45G/306: Commencement Speaker? in Cap and Gown - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g306.jpg,/img/derivatives/simple/gbby-45g306/thumbnail.jpg,/img/derivatives/simple/gbby-45g306/fullwidth.jpg
gbby-45g307,307,gbby-45g307.jpg,GBBY 45G/307: Presidents Day Ceremony - Washington Hall - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g307.jpg,/img/derivatives/simple/gbby-45g307/thumbnail.jpg,/img/derivatives/simple/gbby-45g307/fullwidth.jpg
gbby-45g308,308,gbby-45g308.jpg,GBBY 45G/308: Commencement - Flag Raising - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g308.jpg,/img/derivatives/simple/gbby-45g308/thumbnail.jpg,/img/derivatives/simple/gbby-45g308/fullwidth.jpg
gbby-45g309,309,gbby-45g309.jpg,GBBY 45G/309: Main Quad - Sacred Heart Statue - Students - Dome - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g309.jpg,/img/derivatives/simple/gbby-45g309/thumbnail.jpg,/img/derivatives/simple/gbby-45g309/fullwidth.jpg
gbby-45g310,310,gbby-45g310.jpg,GBBY 45G/310: Main Quad Trees: Campus Scenic with Snow - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g310.jpg,/img/derivatives/simple/gbby-45g310/thumbnail.jpg,/img/derivatives/simple/gbby-45g310/fullwidth.jpg
gbby-45g311,311,gbby-45g311.jpg,GBBY 45G/311: Grotto - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g311.jpg,/img/derivatives/simple/gbby-45g311/thumbnail.jpg,/img/derivatives/simple/gbby-45g311/fullwidth.jpg
gbby-45g312,312,gbby-45g312.jpg,GBBY 45G/312: Campus Dances - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g312.jpg,/img/derivatives/simple/gbby-45g312/thumbnail.jpg,/img/derivatives/simple/gbby-45g312/fullwidth.jpg
gbby-45g313,313,gbby-45g313.jpg,GBBY 45G/313: Campus Dances - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g313.jpg,/img/derivatives/simple/gbby-45g313/thumbnail.jpg,/img/derivatives/simple/gbby-45g313/fullwidth.jpg
gbby-45g314,314,gbby-45g314.jpg,GBBY 45G/314: Football Player: Joseph (Joe) Savoldi - c1928-1930,1928-1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g314.jpg,/img/derivatives/simple/gbby-45g314/thumbnail.jpg,/img/derivatives/simple/gbby-45g314/fullwidth.jpg
gbby-45g315,315,gbby-45g315.jpg,GBBY 45G/315: Football Player: Unidentified - c1920-1930s,1920-1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g315.jpg,/img/derivatives/simple/gbby-45g315/thumbnail.jpg,/img/derivatives/simple/gbby-45g315/fullwidth.jpg
gbby-45g316,316,gbby-45g316.jpg,GBBY 45G/316: Football Player: Donald Miller - c1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g316.jpg,/img/derivatives/simple/gbby-45g316/thumbnail.jpg,/img/derivatives/simple/gbby-45g316/fullwidth.jpg
gbby-45g317,317,gbby-45g317.jpg,GBBY 45G/317: Football Player: Unidentified - c1920-1930s,1920-1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g317.jpg,/img/derivatives/simple/gbby-45g317/thumbnail.jpg,/img/derivatives/simple/gbby-45g317/fullwidth.jpg
gbby-45g318,318,gbby-45g318.jpg,GBBY 45G/318: Football Player: Unidentified - c1920-1930s,1920-1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g318.jpg,/img/derivatives/simple/gbby-45g318/thumbnail.jpg,/img/derivatives/simple/gbby-45g318/fullwidth.jpg
gbby-45g319,319,gbby-45g319.jpg,GBBY 45G/319: Football Player: Unidentified - c1920-1930s,1920-1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g319.jpg,/img/derivatives/simple/gbby-45g319/thumbnail.jpg,/img/derivatives/simple/gbby-45g319/fullwidth.jpg
gbby-45g320,320,gbby-45g320.jpg,GBBY 45G/320: Football Player: Unidentified - c1920-1930s,1920-1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g320.jpg,/img/derivatives/simple/gbby-45g320/thumbnail.jpg,/img/derivatives/simple/gbby-45g320/fullwidth.jpg
gbby-45g321,321,gbby-45g321.jpg,GBBY 45G/321: Football Player: Unidentified - c1920-1930s,1920-1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g321.jpg,/img/derivatives/simple/gbby-45g321/thumbnail.jpg,/img/derivatives/simple/gbby-45g321/fullwidth.jpg
gbby-45g322,322,gbby-45g322.jpg,GBBY 45G/322: Football Player: Unidentified - c1920-1930s,1920-1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g322.jpg,/img/derivatives/simple/gbby-45g322/thumbnail.jpg,/img/derivatives/simple/gbby-45g322/fullwidth.jpg
gbby-45g323,323,gbby-45g323.jpg,GBBY 45G/323: Football Player: Unidentified - c1920-1930s,1920-1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g323.jpg,/img/derivatives/simple/gbby-45g323/thumbnail.jpg,/img/derivatives/simple/gbby-45g323/fullwidth.jpg
gbby-45g324,324,gbby-45g324.jpg,GBBY 45G/324: Football Player: Unidentified - c1920-1930s,1920-1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g324.jpg,/img/derivatives/simple/gbby-45g324/thumbnail.jpg,/img/derivatives/simple/gbby-45g324/fullwidth.jpg
gbby-45g325,325,gbby-45g325.jpg,GBBY 45G/325: Football Player: Unidentified - c1920-1930s,1920-1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g325.jpg,/img/derivatives/simple/gbby-45g325/thumbnail.jpg,/img/derivatives/simple/gbby-45g325/fullwidth.jpg
gbby-45g326,326,gbby-45g326.jpg,GBBY 45G/326: Football Player: Unidentified - c1920-1930s,1920-1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g326.jpg,/img/derivatives/simple/gbby-45g326/thumbnail.jpg,/img/derivatives/simple/gbby-45g326/fullwidth.jpg
gbby-45g327,327,gbby-45g327.jpg,GBBY 45G/327: Football Player: Unidentified - c1920-1930s,1920-1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g327.jpg,/img/derivatives/simple/gbby-45g327/thumbnail.jpg,/img/derivatives/simple/gbby-45g327/fullwidth.jpg
gbby-45g328,328,gbby-45g328.jpg,GBBY 45G/328: Football Player: Unidentified - c1920-1930s,1920-1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g328.jpg,/img/derivatives/simple/gbby-45g328/thumbnail.jpg,/img/derivatives/simple/gbby-45g328/fullwidth.jpg
gbby-45g329,329,gbby-45g329.jpg,GBBY 45G/329: Football Player: Unidentified - c1920-1930s,1920-1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g329.jpg,/img/derivatives/simple/gbby-45g329/thumbnail.jpg,/img/derivatives/simple/gbby-45g329/fullwidth.jpg
gbby-45g330,330,gbby-45g330.jpg,GBBY 45G/330: Football Player: Unidentified - c1920-1930s,1920-1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g330.jpg,/img/derivatives/simple/gbby-45g330/thumbnail.jpg,/img/derivatives/simple/gbby-45g330/fullwidth.jpg
gbby-45g331,331,gbby-45g331.jpg,GBBY 45G/331: Football Player: Harry Stuhldreher - c1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g331.jpg,/img/derivatives/simple/gbby-45g331/thumbnail.jpg,/img/derivatives/simple/gbby-45g331/fullwidth.jpg
gbby-45g332,332,gbby-45g332.jpg,GBBY 45G/332: Football Player: Unidentified - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g332.jpg,/img/derivatives/simple/gbby-45g332/thumbnail.jpg,/img/derivatives/simple/gbby-45g332/fullwidth.jpg
gbby-45g333,333,gbby-45g333.jpg,GBBY 45G/333: Football Player: Unidentified - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g333.jpg,/img/derivatives/simple/gbby-45g333/thumbnail.jpg,/img/derivatives/simple/gbby-45g333/fullwidth.jpg
gbby-45g334,334,gbby-45g334.jpg,GBBY 45G/334: Football Player: Edward (Eddie) White - c1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g334.jpg,/img/derivatives/simple/gbby-45g334/thumbnail.jpg,/img/derivatives/simple/gbby-45g334/fullwidth.jpg
gbby-45g335,335,gbby-45g335.jpg,GBBY 45G/335: Football Player: Unidentified - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g335.jpg,/img/derivatives/simple/gbby-45g335/thumbnail.jpg,/img/derivatives/simple/gbby-45g335/fullwidth.jpg
gbby-45g336,336,gbby-45g336.jpg,GBBY 45G/336: Football Player: Harvey Brown - c1921-1923,1921-1923,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g336.jpg,/img/derivatives/simple/gbby-45g336/thumbnail.jpg,/img/derivatives/simple/gbby-45g336/fullwidth.jpg
gbby-45g337,337,gbby-45g337.jpg,GBBY 45G/337: Football Player: Robert (Bob) Reagan - c1921-1923,1921-1923,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g337.jpg,/img/derivatives/simple/gbby-45g337/thumbnail.jpg,/img/derivatives/simple/gbby-45g337/fullwidth.jpg
gbby-45g338,338,gbby-45g338.jpg,GBBY 45G/338: Football Player: Edgar (Rip) Miller - c1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g338.jpg,/img/derivatives/simple/gbby-45g338/thumbnail.jpg,/img/derivatives/simple/gbby-45g338/fullwidth.jpg
gbby-45g339,339,gbby-45g339.jpg,GBBY 45G/339: Football Player: Unidentified - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g339.jpg,/img/derivatives/simple/gbby-45g339/thumbnail.jpg,/img/derivatives/simple/gbby-45g339/fullwidth.jpg
gbby-45g340,340,gbby-45g340.jpg,"GBBY 45G/340: Football Player: Joseph (Joe, Dutch) Bergman - c1921-1923",1921-1923,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g340.jpg,/img/derivatives/simple/gbby-45g340/thumbnail.jpg,/img/derivatives/simple/gbby-45g340/fullwidth.jpg
gbby-45g341,341,gbby-45g341.jpg,GBBY 45G/341: Football Player: Unidentified - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g341.jpg,/img/derivatives/simple/gbby-45g341/thumbnail.jpg,/img/derivatives/simple/gbby-45g341/fullwidth.jpg
gbby-45g342,342,gbby-45g342.jpg,GBBY 45G/342: Football Player: Willie (Red) Maher - c1921-1923,1921-1923,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g342.jpg,/img/derivatives/simple/gbby-45g342/thumbnail.jpg,/img/derivatives/simple/gbby-45g342/fullwidth.jpg
gbby-45g343,343,gbby-45g343.jpg,GBBY 45G/343: Football Player: Unidentified - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g343.jpg,/img/derivatives/simple/gbby-45g343/thumbnail.jpg,/img/derivatives/simple/gbby-45g343/fullwidth.jpg
gbby-45g344,344,gbby-45g344.jpg,GBBY 45G/344: Football Player: James (Jim) Crowley - c1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g344.jpg,/img/derivatives/simple/gbby-45g344/thumbnail.jpg,/img/derivatives/simple/gbby-45g344/fullwidth.jpg
gbby-45g345,345,gbby-45g345.jpg,GBBY 45G/345: Football Player: Harry Stuhldreher - c1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g345.jpg,/img/derivatives/simple/gbby-45g345/thumbnail.jpg,/img/derivatives/simple/gbby-45g345/fullwidth.jpg
gbby-45g346,346,gbby-45g346.jpg,"GBBY 45G/346: Football Player: Thomas (Tom, Red) Hearden - c1924-1926",1924-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g346.jpg,/img/derivatives/simple/gbby-45g346/thumbnail.jpg,/img/derivatives/simple/gbby-45g346/fullwidth.jpg
gbby-45g347,347,gbby-45g347.jpg,GBBY 45G/347: Football Player: Unidentified - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g347.jpg,/img/derivatives/simple/gbby-45g347/thumbnail.jpg,/img/derivatives/simple/gbby-45g347/fullwidth.jpg
gbby-45g348,348,gbby-45g348.jpg,GBBY 45G/348: Football Player: Wayne Millner - c1933-1935,1933-1935,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g348.jpg,/img/derivatives/simple/gbby-45g348/thumbnail.jpg,/img/derivatives/simple/gbby-45g348/fullwidth.jpg
gbby-45g349,349,gbby-45g349.jpg,GBBY 45G/349: Football Player: Unidentified - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g349.jpg,/img/derivatives/simple/gbby-45g349/thumbnail.jpg,/img/derivatives/simple/gbby-45g349/fullwidth.jpg
gbby-45g350,350,gbby-45g350.jpg,GBBY 45G/350: Football Player: Unidentified - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g350.jpg,/img/derivatives/simple/gbby-45g350/thumbnail.jpg,/img/derivatives/simple/gbby-45g350/fullwidth.jpg
gbby-45g352,352,gbby-45g352.jpg,GBBY 45G/352: Football Player: Unidentified - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g352.jpg,/img/derivatives/simple/gbby-45g352/thumbnail.jpg,/img/derivatives/simple/gbby-45g352/fullwidth.jpg
gbby-45g353,353,gbby-45g353.jpg,GBBY 45G/353: Football Player: Unidentified - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g353.jpg,/img/derivatives/simple/gbby-45g353/thumbnail.jpg,/img/derivatives/simple/gbby-45g353/fullwidth.jpg
gbby-45g354,354,gbby-45g354.jpg,GBBY 45G/354: Football Player: Unidentified - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g354.jpg,/img/derivatives/simple/gbby-45g354/thumbnail.jpg,/img/derivatives/simple/gbby-45g354/fullwidth.jpg
gbby-45g355,355,gbby-45g355.jpg,GBBY 45G/355: Football Player: Unidentified - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g355.jpg,/img/derivatives/simple/gbby-45g355/thumbnail.jpg,/img/derivatives/simple/gbby-45g355/fullwidth.jpg
gbby-45g356,356,gbby-45g356.jpg,GBBY 45G/356: Football Player: Anthony (Tony) Mazziotti - c1933-1935,1933-1935,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g356.jpg,/img/derivatives/simple/gbby-45g356/thumbnail.jpg,/img/derivatives/simple/gbby-45g356/fullwidth.jpg
gbby-45g357,357,gbby-45g357.jpg,GBBY 45G/357: Football Player: William (Bill) Shakespeare - c1933-1935,1933-1935,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g357.jpg,/img/derivatives/simple/gbby-45g357/thumbnail.jpg,/img/derivatives/simple/gbby-45g357/fullwidth.jpg
gbby-45g358,358,gbby-45g358.jpg,GBBY 45G/358: Football Player: Unidentified - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g358.jpg,/img/derivatives/simple/gbby-45g358/thumbnail.jpg,/img/derivatives/simple/gbby-45g358/fullwidth.jpg
gbby-45g359,359,gbby-45g359.jpg,GBBY 45G/359: Football: Unidentified Men in Suits - Trainers? - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g359.jpg,/img/derivatives/simple/gbby-45g359/thumbnail.jpg,/img/derivatives/simple/gbby-45g359/fullwidth.jpg
gbby-45g360,360,gbby-45g360.jpg,GBBY 45G/360: Football: Unidentified - Trainer and Managers? - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g360.jpg,/img/derivatives/simple/gbby-45g360/thumbnail.jpg,/img/derivatives/simple/gbby-45g360/fullwidth.jpg
gbby-45g361,361,gbby-45g361.jpg,GBBY 45G/361: Football Player: Unidentified - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g361.jpg,/img/derivatives/simple/gbby-45g361/thumbnail.jpg,/img/derivatives/simple/gbby-45g361/fullwidth.jpg
